"id","drug_id","synonym"
"33895","201","Sesaval"
"33896","201","Nortriptylene hydrochloride"
"33897","201","Sensival"
"33898","201","Aventyl allegron"
"33899","201","HSDB 3371"
"33900","201","Desitriptyline"
"33901","201","Nortriptilina"
"33902","201","Ateben hydrochloride"
"33903","201","Nortab hydrochloride"
"33904","201","Aventyl hydrochloride"
"33905","201","NSC169453"
"33906","201","Demethylamitriptylene"
"33907","201","Desmethylamitriptylin"
"33908","201","Nortriptylin hydrochloride"
"33909","201","Lilly 38489"
"33910","201","Nortrilen (TN)"
"33911","201","NSC78248"
"33912","201","Nortriptyline (INN)"
"33913","201","CAS-894-71-3"
"33914","201","nortriptylina"
"33915","201","NCI169453"
"33916","201","Spectrum_001041"
"33917","201","Prestwick0_000254"
"33918","201","Prestwick1_000254"
"33919","201","Prestwick2_000254"
"33920","201","Prestwick3_000254"
"33921","201","Spectrum2_000997"
"33922","201","Spectrum3_000526"
"33923","201","Spectrum4_000455"
"33924","201","Spectrum5_001377"
"33925","201","Lopac-N-7261"
"33926","201","CHEMBL445"
"33927","201","NCIStruc1_000856"
"33928","201","NCIStruc2_000700"
"33929","201","NCIOpen2_004361"
"33930","201","BIDD:PXR0187"
"33931","201","Lopac0_000868"
"33932","201","SCHEMBL34527"
"33933","201","BSPBio_000068"
"33934","201","BSPBio_002111"
"33935","201","KBioGR_000870"
"33936","201","KBioSS_001521"
"33937","201","DivK1c_000151"
"33938","201","SPECTRUM1500442"
"33939","201","SPBio_001093"
"33940","201","SPBio_002287"
"33941","201","BPBio1_000076"
"33942","201","GTPL2404"
"33943","201","DTXSID9023384"
"33944","201","HMS500H13"
"33945","201","KBio1_000151"
"33946","201","KBio2_001521"
"33947","201","KBio2_004089"
"33948","201","KBio2_006657"
"33949","201","KBio3_001611"
"33950","201","NINDS_000151"
"33951","201","PHVGLTMQBUFIQQ-UHFFFAOYSA-N"
"33952","201","BDBM112777"
"33953","201","HMS1920B20"
"33954","201","HMS2091J20"
"33955","201","KUC112478N"
"33956","201","Pharmakon1600-01500442"
"33957","201","ZINC1530741"
"33958","201","CCG-38266"
"33959","201","NCGC00014483"
"33960","201","NSC757234"
"33961","201","PDSP1_001805"
"33962","201","PDSP2_001788"
"33963","201","API0003635"
"33964","201","DB00540"
"33965","201","NCI-169453"
"33966","201","NSC-757234"
"33967","201","SDCCGSBI-0050843.P006"
"33968","201","IDI1_000151"
"33969","201","MRF-0000480"
"33970","201","QTL1_000063"
"33971","201","NCGC00014483-02"
"33972","201","NCGC00014483-03"
"33973","201","NCGC00014483-04"
"33974","201","NCGC00014483-05"
"33975","201","NCGC00014483-06"
"33976","201","NCGC00014483-07"
"33977","201","NCGC00014483-08"
"33978","201","NCGC00014483-09"
"33979","201","NCGC00014483-10"
"33980","201","NCGC00014483-11"
"33981","201","NCGC00014483-12"
"33982","201","NCGC00024261-03"
"33983","201","NCGC00024261-04"
"33984","201","NCGC00024261-05"
"33985","201","NCGC00024261-06"
"33986","201","KSC-315-028-"
"33987","201","LS-60753"
"33988","201","NCI60_001354"
"33989","201","SBI-0050843.P004"
"33990","201","US8629135, SW-02"
"33991","201","AB00052061"
"33992","201","EN300-57709"
"33993","201","C07274"
"33994","201","D08288"
"33995","201","Q61387"
"33996","201","AB00052061_16"
"33997","201","SR-01000000223-4"
"33998","201","BRD-K91263825-003-03-2"
"33999","201","21B"
"34000","202","olanzapine"
"34001","202","132539-06-1"
"34002","202","Zyprexa"
"34003","202","Zyprexa Zydis"
"34004","202","Olansek"
"34005","202","Zalasta"
"34006","202","Zyprexa Intramuscular"
"34007","202","Zyprexa Velotab"
"34008","202","LY-170053"
"34009","202","Zypadhera"
"34010","202","Lanzac"
"34011","202","LY 170053"
"34012","202","UNII-N7U69T4SZR"
"34013","202","LY170053"
"34014","202","C17H20N4S"
"34015","202","CHEMBL715"
"34016","202","N7U69T4SZR"
"34017","202","CHEBI:7735"
"34018","202","KVWDHTXUZHCGIO-UHFFFAOYSA-N"
"34019","202","olanzapina"
"34020","202","NCGC00096077-03"
"34021","202","Zolafren"
"34022","202","DSSTox_CID_3388"
"34023","202","DSSTox_RID_77010"
"34024","202","DSSTox_GSID_23388"
"34025","202","olanzapinum"
"34026","202","Olzapin"
"34027","202","Midax"
"34028","202","Oferta"
"34029","202","Olanzapine Mylan"
"34030","202","Olanzapine  Teva"
"34031","202","Olanzapine (OLA)"
"34032","202","SMR000466345"
"34033","202","Olanzapine Neopharma"
"34034","202","CAS-132539-06-1"
"34035","202","SR-01000759343"
"34036","202","Olanzapin"
"34037","202","LY-170052"
"34038","202","ALKS-7921"
"34039","202","HSDB 8155"
"34040","202","Olanzapine (Zyprexa)"
"34041","202","KS-1090"
"34042","202","ACMC-209wx7"
"34043","202","GTPL47"
"34044","202","BIDD:PXR0138"
"34045","202","SCHEMBL28763"
"34046","202","US8802672, Olanzapine"
"34047","202","KSC177A9B"
"34048","202","MLS000759457"
"34049","202","MLS001165781"
"34050","202","MLS001195646"
"34051","202","MLS001424057"
"34052","202","BIDD:GT0332"
"34053","202","SCHEMBL117695"
"34054","202","SPECTRUM1505024"
"34055","202","Olanzapine (LY-170053)"
"34056","202","DTXSID9023388"
"34057","202","BDBM35254"
"34058","202","BDBM82479"
"34059","202","CHEBI:94534"
"34060","202","CTK0H7090"
"34061","202","CTK6I2959"
"34062","202","KS-00000XJV"
"34063","202","HMS2051H05"
"34064","202","HMS2089M04"
"34065","202","HMS2093I04"
"34066","202","HMS2233F24"
"34067","202","HMS3374L02"
"34068","202","HMS3393H05"
"34069","202","HMS3657I15"
"34070","202","HMS3714J03"
"34071","202","HMS3743A09"
"34072","202","ACT03231"
"34073","202","ALBB-027265"
"34074","202","BCP04917"
"34075","202","EBD23216"
"34076","202","NSC_4585"
"34077","202","ZINC3873830"
"34078","202","Tox21_111556"
"34079","202","AC-665"
"34080","202","ANW-46937"
"34081","202","CO0033"
"34082","202","MFCD00866702"
"34083","202","s2493"
"34084","202","STK634338"
"34085","202","STL388024"
"34086","202","ZINC52957434"
"34087","202","AKOS000282888"
"34088","202","AKOS005566122"
"34089","202","Tox21_111556_1"
"34090","202","ACN-029909"
"34091","202","BCP9001021"
"34092","202","CCG-100922"
"34093","202","CS-1114"
"34094","202","DB00334"
"34095","202","MCULE-1620364835"
"34096","202","NC00172"
"34097","202","NCGC00096077-01"
"34098","202","NCGC00096077-04"
"34099","202","NCGC00096077-05"
"34100","202","NCGC00096077-06"
"34101","202","NCGC00389791-02"
"34102","202","BR-57874"
"34103","202","CPD000466345"
"34104","202","HY-14541"
"34105","202","I960"
"34106","202","SAM001246652"
"34107","202","SC-16244"
"34108","202","SBI-0206786.P001"
"34109","202","AB0013948"
"34110","202","AB1008596"
"34111","202","LS-152313"
"34112","202","RT-003566"
"34113","202","ST2417070"
"34114","202","CAS_132539-06-1"
"34115","202","FT-0612957"
"34116","202","O0393"
"34117","202","SW220248-1"
"34118","202","A10667"
"34119","202","C07322"
"34120","202","D00454"
"34121","202","J10363"
"34122","202","S-4287"
"34123","202","AB00639907-06"
"34124","202","AB00639907-07"
"34125","202","AB00639907_08"
"34126","202","AB00639907_09"
"34127","202","539O061"
"34128","202","A806453"
"34129","202","L000455"
"34130","202","L005958"
"34131","202","Q201872"
"34132","202","J-006186"
"34133","202","SR-01000759343-4"
"34134","202","SR-01000759343-6"
"34135","202","Z1868057799"
"34136","203","pantoprazole"
"34137","203","102625-70-7"
"34138","203","Protonix"
"34139","203","Pantozol"
"34140","203","Pantoprazol"
"34141","203","Pantoprazolum"
"34142","203","BY-1023"
"34143","203","Pantoloc"
"34144","203","SK&F-96022"
"34145","203","BY 1023"
"34146","203","SK&F 96022"
"34147","203","Protonix I.V."
"34148","203","SKF-96022"
"34149","203","C16H15F2N3O4S"
"34150","203","Pantozol Control"
"34151","203","SK-96022"
"34152","203","HSDB 7292"
"34153","203","CHEMBL1502"
"34154","203","CHEBI:7915"
"34155","203","Pantoprazole sodium hydrate"
"34156","203","NCGC00095188-01"
"34157","203","DSSTox_CID_3416"
"34158","203","Controloc Control"
"34159","203","DSSTox_RID_77019"
"34160","203","DSSTox_GSID_23416"
"34161","203","Panyocid"
"34162","203","apo-Pantoprazole"
"34163","203","Somac Control"
"34164","203","Pantecta Control"
"34165","203","Pantoloc Control"
"34166","203","PANTOPRAZOLE SODIUM SALT"
"34167","203","CAS-102625-70-7"
"34168","203","(R)-Pantoprazole"
"34169","203","Pantoprazole (Protonix)"
"34170","203","Pantoprazole-d6 (Rac)"
"34171","203","164579-32-2"
"34172","203","EC 600-331-6"
"34173","203","SCHEMBL29465"
"34174","203","BSPBio_002320"
"34175","203","MLS003882559"
"34176","203","BIDD:GT0003"
"34177","203","SPECTRUM1505818"
"34178","203","GTPL7260"
"34179","203","DTXSID4023416"
"34180","203","CTK8E8734"
"34181","203","IQPSEEYGBUAQFF-UHFFFAOYSA-N"
"34182","203","HMS1922H20"
"34183","203","HMS2090H03"
"34184","203","HMS2093F14"
"34185","203","Pharmakon1600-01505818"
"34186","203","142706-18-1"
"34187","203","BCP20279"
"34188","203","BCP21400"
"34189","203","Tox21_111477"
"34190","203","AC-679"
"34191","203","BDBM50241342"
"34192","203","MFCD00870182"
"34193","203","NSC759257"
"34194","203","s2105"
"34195","203","STL451032"
"34196","203","AKOS015894910"
"34197","203","AKOS034831879"
"34198","203","Tox21_111477_1"
"34199","203","CCG-213558"
"34200","203","CS-3161"
"34201","203","DB00213"
"34202","203","MCULE-8988409059"
"34203","203","NSC-759257"
"34204","203","SB17368"
"34205","203","NCGC00095188-02"
"34206","203","NCGC00095188-03"
"34207","203","NCGC00095188-04"
"34208","203","NCGC00095188-05"
"34209","203","HY-17507"
"34210","203","LS-32883"
"34211","203","SMR002533625"
"34212","203","SBI-0206873.P001"
"34213","203","AB0012612"
"34214","203","AB2000509"
"34215","203","RT-014935"
"34216","203","B4720"
"34217","203","FT-0602547"
"34218","203","C11806"
"34219","203","D05353"
"34220","203","W-1227"
"34221","203","AB01275513-01"
"34222","203","AB01275513_02"
"34223","203","625P707"
"34224","203","A800593"
"34225","203","Q286846"
"34226","203","SR-01000763715"
"34227","203","J-000744"
"34228","203","SR-01000763715-3"
"34229","203","BRD-A22380646-001-01-5"
"34230","203","BRD-A22380646-001-02-3"
"34231","204","Paraquat dichloride"
"34232","204","Methyl viologen"
"34233","204","1910-42-5"
"34234","204","Pathclear"
"34235","204","Crisquat"
"34236","204","Gramuron"
"34237","204","Pillarxone"
"34238","204","Dexuron"
"34239","204","Esgram"
"34240","204","Methyl viologen dichloride"
"34241","204","Toxer total"
"34242","204","Ortho paraquat cl"
"34243","204","Paraquat-dichloride"
"34244","204","Gramixel"
"34245","204","Gramoxone"
"34246","204","Cekuquat"
"34247","204","Galokson"
"34248","204","Herbaxon"
"34249","204","Herboxone"
"34250","204","Pillarquat"
"34251","204","Gramoxone D"
"34252","204","Viologen, methyl-"
"34253","204","Goldquat 276"
"34254","204","Paraquat cl"
"34255","204","Gramoxone S"
"34256","204","Gramoxone W"
"34257","204","Caswell No. 634"
"34258","204","Methylviologen chloride"
"34259","204","Gramoxone dichloride"
"34260","204","Dimethyl viologen chloride"
"34261","204","Paraquat, dichloride"
"34262","204","UNII-2KZ83GSS73"
"34263","204","Parakwat"
"34264","204","CCRIS 9018"
"34265","204","Methyl viologen (reduced)"
"34266","204","Paraquat chloride"
"34267","204","EINECS 217-615-7"
"34268","204","AH 501"
"34269","204","NSC 88126"
"34270","204","OK 622"
"34271","204","NSC 263500"
"34272","204","AI3-61943"
"34273","204","2KZ83GSS73"
"34274","204","CHEBI:28786"
"34275","204","Methyl Viologen hydrate, 98%"
"34276","204","methylviologen"
"34277","204","SCHEMBL21653"
"34278","204","CHEMBL458019"
"34279","204","GTPL4552"
"34280","204","DTXSID7024243"
"34281","204","FIKAKWIAUPDISJ-UHFFFAOYSA-L"
"34282","204","LS-961"
"34283","204","AKOS001071567"
"34284","204","MCULE-7000160142"
"34285","204","AS-57157"
"34286","204","P864"
"34287","204","D3685"
"34288","204","FT-0652363"
"34289","204","C00225"
"34290","204","Q409669"
"34291","204","J-012343"
"34292","204","Z89271816"
"34293","205","paroxetine"
"34294","205","61869-08-7"
"34295","205","Paxil"
"34296","205","Paxil CR"
"34297","205","Paxetil"
"34298","205","Seroxat"
"34299","205","Frosinor"
"34300","205","Paroxetina"
"34301","205","Paroxetinum"
"34302","205","Casbol"
"34303","205","Motivan"
"34304","205","Aropax"
"34305","205","PaxPar"
"34306","205","BRL 29060"
"34307","205","FG 7051"
"34308","205","Pexeva"
"34309","205","BRL-29060"
"34310","205","UNII-41VRH5220H"
"34311","205","C19H20FNO3"
"34312","205","FG-7051"
"34313","205","CHEMBL490"
"34314","205","CHEBI:7936"
"34315","205","41VRH5220H"
"34316","205","110429-35-1"
"34317","205","DSSTox_CID_3425"
"34318","205","Paroxetine (TN)"
"34319","205","DSSTox_RID_77022"
"34320","205","DSSTox_GSID_23425"
"34321","205","CHEMBL1708"
"34322","205","HSDB 7175"
"34323","205","(-)-Paroxetine"
"34324","205","PAROXETINE HCL HEMIHYDRATE"
"34325","205","CAS-61869-08-7"
"34326","205","3h-paroxetine"
"34327","205","Paroxetine.HCl"
"34328","205","Paroxetin HCL"
"34329","205","NCGC00182968-01"
"34330","205","8PR"
"34331","205","NNC-20-7051"
"34332","205","Spectrum_001752"
"34333","205","SpecPlus_000788"
"34334","205","Prestwick3_000851"
"34335","205","Spectrum5_001665"
"34336","205","SCHEMBL27799"
"34337","205","BSPBio_000861"
"34338","205","KBioSS_002232"
"34339","205","BIDD:GT0673"
"34340","205","DivK1c_006884"
"34341","205","BPBio1_000949"
"34342","205","GTPL4790"
"34343","205","DTXSID3023425"
"34344","205","BDBM22416"
"34345","205","KBio1_001828"
"34346","205","KBio2_002232"
"34347","205","KBio2_004800"
"34348","205","KBio2_007368"
"34349","205","AHOUBRCZNHFOSL-YOEHRIQHSA-N"
"34350","205","HMS2090H05"
"34351","205","ZINC527386"
"34352","205","KS-00000JK2"
"34353","205","Tox21_113123"
"34354","205","BDBM50331515"
"34355","205","AKOS015888636"
"34356","205","Tox21_113123_1"
"34357","205","AC-8185"
"34358","205","DB00715"
"34359","205","SDCCGSBI-0051908.P003"
"34360","205","NCGC00025355-02"
"34361","205","NCGC00025355-03"
"34362","205","NCGC00025355-04"
"34363","205","NCGC00025355-05"
"34364","205","NCGC00025355-06"
"34365","205","NCGC00025355-07"
"34366","205","NCGC00025355-08"
"34367","205","NCGC00025355-09"
"34368","205","NCGC00025355-12"
"34369","205","CC-33477"
"34370","205","SC-16100"
"34371","205","SC-22977"
"34372","205","SBI-0051908.P002"
"34373","205","LS-114249"
"34374","205","AB00514724"
"34375","205","FT-0085087"
"34376","205","C07415"
"34377","205","D02362"
"34378","205","AB00053704-21"
"34379","205","AB00053704_22"
"34380","205","AB00053704_23"
"34381","205","869P087"
"34382","205","C-19975"
"34383","205","Q408471"
"34384","205","BRD-K37991163-003-02-7"
"34385","205","BRD-K37991163-050-05-1"
"34386","206","PHALLOIDIN"
"34387","206","17466-45-4"
"34388","206","HSDB 3524"
"34389","206","EINECS 241-484-5"
"34390","206","NSC 523214"
"34391","206","BRN 4347460"
"34392","206","SCHEMBL39329"
"34393","206","GTPL4736"
"34394","206","DTXSID3037254"
"34395","206","CTK5B8261"
"34396","206","NSC523214"
"34397","206","NSC-523214"
"34398","206","SMP1_000234"
"34399","206","LS-102544"
"34400","206","J-011024"
"34401","206","63-24-1"
"34402","206","Phalloidine"
"34403","206","PHALLOIDIN"
"34404","206","UNII-5A520O87TI"
"34405","206","5A520O87TI"
"34406","206","17466-45-4"
"34407","206","HSDB 3524"
"34408","206","EINECS 241-484-5"
"34409","206","NSC 523214"
"34410","206","BRN 4347460"
"34411","206","SCHEMBL39330"
"34412","206","CHEBI:8040"
"34413","206","ZINC87496230"
"34414","206","C08439"
"34415","206","76173-EP2298312A1"
"34416","206","76173-EP2308960A1"
"34417","206","76173-EP2380872A1"
"34418","206","Q2266164"
"34419","206","PHALLOIDIN"
"34420","206","17466-45-4"
"34421","206","MFCD03427567"
"34422","206","PHALLOIDIN"
"34423","206","17466-45-4"
"34424","206","AKOS024458208"
"34425","206","PHALLOIDIN"
"34426","206","17466-45-4"
"34427","206","ZINC584567044"
"34428","206","B7678"
"34429","207","Prinomastat"
"34430","207","AG-3340"
"34431","207","192329-42-3"
"34432","207","AG 3340"
"34433","207","AG3340"
"34434","207","UNII-10T6626FRK"
"34435","207","CHEMBL75094"
"34436","207","10T6626FRK"
"34437","207","prinomastatum"
"34438","207","PN0"
"34439","207","KB-R 9896"
"34440","207","AG-3354"
"34441","207","AG-3362"
"34442","207","SCHEMBL115696"
"34443","207","GTPL6505"
"34444","207","DTXSID3043946"
"34445","207","CTK4E0976"
"34446","207","CHEBI:138885"
"34447","207","ZINC580328"
"34448","207","BDBM50082556"
"34449","207","KB-R-9896"
"34450","207","AKOS000280753"
"34451","207","CS-7961"
"34452","207","DB05100"
"34453","207","SB19709"
"34454","207","NCGC00485069-01"
"34455","207","HY-12170"
"34456","207","BB 0262022"
"34457","207","D03797"
"34458","207","329P423"
"34459","207","Q7245228"
"34460","208","progesterone"
"34461","208","57-83-0"
"34462","208","Pregn-4-ene-3,20-dione"
"34463","208","Agolutin"
"34464","208","Luteohormone"
"34465","208","Crinone"
"34466","208","4-Pregnene-3,20-dione"
"34467","208","Progestin"
"34468","208","Syngesterone"
"34469","208","Utrogestan"
"34470","208","Luteol"
"34471","208","Corpus luteum hormone"
"34472","208","Glanducorpin"
"34473","208","Pregnenedione"
"34474","208","Progesterol"
"34475","208","Corlutin"
"34476","208","Cyclogest"
"34477","208","Gestone"
"34478","208","Gestormone"
"34479","208","Progestone"
"34480","208","Progestron"
"34481","208","Prometrium"
"34482","208","Hormoflaveine"
"34483","208","Methylpregnone"
"34484","208","Progestasert"
"34485","208","Progesteronum"
"34486","208","Progestronol"
"34487","208","Corlutina"
"34488","208","Corluvite"
"34489","208","Corporin"
"34490","208","Flavolutan"
"34491","208","Fologenon"
"34492","208","Gesterol"
"34493","208","Gynlutin"
"34494","208","Gynolutone"
"34495","208","Hormoluton"
"34496","208","Lingusorbs"
"34497","208","Lucorteum"
"34498","208","Luteodyn"
"34499","208","Luteogan"
"34500","208","Luteopur"
"34501","208","Luteosan"
"34502","208","Luteostab"
"34503","208","Luteovis"
"34504","208","Lutociclina"
"34505","208","Lutocyclin"
"34506","208","Lutocylin"
"34507","208","Lutoform"
"34508","208","Lutromone"
"34509","208","Membrettes"
"34510","208","Nalutron"
"34511","208","Piaponon"
"34512","208","Primolut"
"34513","208","Progekan"
"34514","208","Progestosol"
"34515","208","Prolidon"
"34516","208","Proluton"
"34517","208","Protormone"
"34518","208","Syngestrets"
"34519","208","Syntolutan"
"34520","208","Gestron"
"34521","208","Lutidon"
"34522","208","Lutogyl"
"34523","208","Lutren"
"34524","208","Prolets"
"34525","208","Lutex"
"34526","208","Luteal hormone"
"34527","208","Lucorteum Sol"
"34528","208","Bio-luton"
"34529","208","Lutocyclin M"
"34530","208","Lipo-Lutin"
"34531","208","Luteocrin normale"
"34532","208","Luteinique"
"34533","208","Prochieve"
"34534","208","Prolutone"
"34535","208","Lutin"
"34536","208","Synovex S"
"34537","208","Projestaject"
"34538","208","17alpha-Progesterone"
"34539","208","Gynoluton"
"34540","208","Gesterol 50"
"34541","208","Percutacrine Luteinique"
"34542","208","Gesterol 100"
"34543","208","Cyclogesterin"
"34544","208","Prolutin"
"34545","208","Pregnene-3,20-dione"
"34546","208","Colprosterone"
"34547","208","Progestogel"
"34548","208","Akrolutin"
"34549","208","3,20-Pregnene-4"
"34550","208","(S)-Progesterone"
"34551","208","Crinone progesterone gel"
"34552","208","Endometrin"
"34553","208","Gestiron"
"34554","208","Lugesteron"
"34555","208","Progesteron"
"34556","208","Progestol"
"34557","208","Luteol (VAN)"
"34558","208","Gelbkoerperhormon"
"34559","208","Lutocuclin M"
"34560","208",".beta.-Progesterone"
"34561","208","Percutacrine"
"34562","208","Progeffik"
"34563","208","Utrogest"
"34564","208","Vitarrine"
"34565","208","Luteum"
"34566","208","NSC-9704"
"34567","208","(S)-4-Pregnene-3,20-dione"
"34568","208","Delta(4)-pregnene-3,20-dione"
"34569","208","(S)-Pregn-4-en-3,20-dione"
"34570","208","CCRIS 533"
"34571","208","Prontogest"
"34572","208","Estima"
"34573","208","17.alpha.-Progesterone"
"34574","208","HSDB 3389"
"34575","208","AI3-51682"
"34576","208","Prometrium (TN)"
"34577","208","Pregn-4-en-3,20-dione"
"34578","208","UNII-4G7DS2Q64Y"
"34579","208","Crinone (TN)"
"34580","208","CHEBI:17026"
"34581","208",".delta.4-Pregnene-3,20-dione"
"34582","208","NSC 9704"
"34583","208","component of Cyclogesterin"
"34584","208","EINECS 200-350-6"
"34585","208","NSC 64377"
"34586","208","4-Pregnen-3,20-dione"
"34587","208","CHEMBL103"
"34588","208","D4-Pregnene-3,20-dione"
"34589","208","MLS000028517"
"34590","208","4G7DS2Q64Y"
"34591","208","NSC9704"
"34592","208","RJKFOVLPORLFTN-LEKSSAKUSA-N"
"34593","208","NSC64377"
"34594","208","NSC-64377"
"34595","208","Progesterone, 98%"
"34596","208","NCGC00015785-04"
"34597","208","SMR000058345"
"34598","208","DSSTox_CID_2370"
"34599","208","U 3672"
"34600","208","DSSTox_RID_76562"
"34601","208","DSSTox_GSID_22370"
"34602","208","Progesterona"
"34603","208","Progestan"
"34604","208","753497-20-0"
"34605","208","SMR000653542"
"34606","208","Progesterone (Prometrium)"
"34607","208","SR-01000000088"
"34608","208","SR-01000076054"
"34609","208","BHR-100"
"34610","208","Duraprogen"
"34611","208","Progestrel"
"34612","208","Lipolutin"
"34613","208","Lutinus"
"34614","208","Lutogynon"
"34615","208","delta4-Pregnene-3,20-dione"
"34616","208","Progesterone??"
"34617","208","beta-Progesterone"
"34618","208","1dbb"
"34619","208","17a-Progesterone"
"34620","208","CAS-57-83-0"
"34621","208","racemic progesterone"
"34622","208","CPD000058345"
"34623","208","Prestwick_411"
"34624","208","Natural Progesterone"
"34625","208","CIDR"
"34626","208","mpp22"
"34627","208","Micronized Progesterone"
"34628","208","2aa6"
"34629","208","4bb2"
"34630","208","Opera_ID_292"
"34631","208","PROG;"
"34632","208","Prestwick0_000477"
"34633","208","Prestwick1_000477"
"34634","208","Prestwick2_000477"
"34635","208","Prestwick3_000477"
"34636","208","Spectrum5_002053"
"34637","208","bmse000482"
"34638","208","Epitope ID:116051"
"34639","208","EC 200-350-6"
"34640","208","Pregn-4-ne-3,20-ione"
"34641","208","SCHEMBL7671"
"34642","208","Prometrium;Agolutin;Corlutin"
"34643","208","BIDD:PXR0094"
"34644","208","Lopac0_000895"
"34645","208","BSPBio_000614"
"34646","208","KSC607K0T"
"34647","208","MLS000758277"
"34648","208","MLS001074187"
"34649","208","MLS001423982"
"34650","208","MLS002222367"
"34651","208","BIDD:ER0547"
"34652","208","P0130_SIGMA"
"34653","208","SPBio_002553"
"34654","208",".delta.-Pregnene-3,20-dione"
"34655","208","BDBM8903"
"34656","208","BPBio1_000676"
"34657","208","GTPL2377"
"34658","208","DTXSID3022370"
"34659","208","CTK5A7509"
"34660","208","BHR-310"
"34661","208","ETI-411"
"34662","208","1a28"
"34663","208","1h60"
"34664","208","HMS1569O16"
"34665","208","HMS2051O05"
"34666","208","HMS2090J07"
"34667","208","HMS2096O16"
"34668","208","HMS2230F23"
"34669","208","HMS2233P11"
"34670","208","HMS3262D12"
"34671","208","HMS3713O16"
"34672","208","Pregnene, 3,20-dione-delta^4-"
"34673","208","BCP22000"
"34674","208","HY-N0437"
"34675","208","ZINC4428529"
"34676","208","Tox21_113157"
"34677","208","Tox21_201792"
"34678","208","Tox21_300307"
"34679","208","Tox21_500895"
"34680","208","AC-700"
"34681","208","CMC_13406"
"34682","208","LMST02030159"
"34683","208","LS-234"
"34684","208","MFCD00003658"
"34685","208","s1705"
"34686","208","SBB012538"
"34687","208","AKOS015894908"
"34688","208","ACN-032010"
"34689","208","CCG-100766"
"34690","208","CS-1937"
"34691","208","DB00396"
"34692","208","DR-2011"
"34693","208","EBD2157912"
"34694","208","LP00895"
"34695","208","NC00016"
"34696","208","SDCCGSBI-0050870.P002"
"34697","208","NCGC00022185-03"
"34698","208","NCGC00022185-04"
"34699","208","NCGC00022185-05"
"34700","208","NCGC00022185-06"
"34701","208","NCGC00022185-07"
"34702","208","NCGC00022185-08"
"34703","208","NCGC00022185-09"
"34704","208","NCGC00022185-10"
"34705","208","NCGC00022185-11"
"34706","208","NCGC00022185-12"
"34707","208","NCGC00090798-01"
"34708","208","NCGC00090798-02"
"34709","208","NCGC00254120-01"
"34710","208","NCGC00259341-01"
"34711","208","NCGC00261580-01"
"34712","208","AS-12660"
"34713","208","NCI60_042166"
"34714","208","SC-22719"
"34715","208","ST069329"
"34716","208","AB2000233"
"34717","208","FE-999913"
"34718","208","TR-031737"
"34719","208","EU-0100895"
"34720","208","P0478"
"34721","208","6370-EP1441224A2"
"34722","208","6370-EP2269989A1"
"34723","208","6370-EP2269990A1"
"34724","208","6370-EP2275420A1"
"34725","208","6370-EP2284149A1"
"34726","208","6370-EP2289892A1"
"34727","208","6370-EP2292088A1"
"34728","208","6370-EP2292233A2"
"34729","208","6370-EP2292592A1"
"34730","208","6370-EP2295055A2"
"34731","208","6370-EP2295416A2"
"34732","208","6370-EP2298731A1"
"34733","208","6370-EP2298748A2"
"34734","208","6370-EP2298764A1"
"34735","208","6370-EP2298765A1"
"34736","208","6370-EP2298772A1"
"34737","208","6370-EP2305636A1"
"34738","208","6370-EP2305642A2"
"34739","208","6370-EP2308839A1"
"34740","208","6370-EP2308880A1"
"34741","208","6370-EP2311453A1"
"34742","208","C00410"
"34743","208","D00066"
"34744","208","J10165"
"34745","208","P 0130"
"34746","208","Q26963"
"34747","208","S00293"
"34748","208","10324-EP2295503A1"
"34749","208","10324-EP2301536A1"
"34750","208","10324-EP2301538A1"
"34751","208","10324-EP2311455A1"
"34752","208","10324-EP2316452A1"
"34753","208","Q-201624"
"34754","208","SR-01000000088-5"
"34755","208","SR-01000000088-6"
"34756","208","SR-01000076054-1"
"34757","208","SR-01000076054-4"
"34758","208","BRD-K64994968-001-03-6"
"34759","209","quetiapine"
"34760","209","111974-69-7"
"34761","209","Seroquel"
"34762","209","Quetiapine fumarate"
"34763","209","UNII-BGL0JSY5SI"
"34764","209","BGL0JSY5SI"
"34765","209","CHEMBL716"
"34766","209","CHEBI:8707"
"34767","209","C21H25N3O2S"
"34768","209","URKOMYMAXPYINW-UHFFFAOYSA-N"
"34769","209","FK949E"
"34770","209","NCGC00095911-03"
"34771","209","Co-Quetiapine"
"34772","209","DSSTox_CID_3546"
"34773","209","DSSTox_RID_77073"
"34774","209","DSSTox_GSID_23546"
"34775","209","quetiapina"
"34776","209","quetiapinum"
"34777","209","Quetiapine (INN)"
"34778","209","SMR000550491"
"34779","209","Norsic (TN)"
"34780","209","Seroquel (Fumarate)"
"34781","209","CAS-111974-69-7"
"34782","209","SR-01000759335"
"34783","209","ZM-204636"
"34784","209","HSDB 7557"
"34785","209","GTPL50"
"34786","209","SCHEMBL7932"
"34787","209","MLS001165710"
"34788","209","MLS001195658"
"34789","209","BIDD:GT0279"
"34790","209","SPECTRUM1505187"
"34791","209","ETH065"
"34792","209","DTXSID9023546"
"34793","209","CTK8F1296"
"34794","209","URKOMYMAXPYINW-UHFFFAOYSA-"
"34795","209","HMS2093K06"
"34796","209","HMS2231O11"
"34797","209","HMS3372B05"
"34798","209","HMS3744E21"
"34799","209","Pharmakon1600-01505187"
"34800","209","BCP23508"
"34801","209","Tox21_111537"
"34802","209","BBL029071"
